camera,segment,kind,frame,onnx_score,native_score,score_delta,iou
lfw,all,rgb,rgb/Tony_Blair_0132.ppm,0.904244,0.904244,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0133.ppm,0.945661,0.945661,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0134.ppm,0.981160,0.981160,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0135.ppm,0.934134,0.934134,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0136.ppm,0.952399,0.952399,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0137.ppm,0.907371,0.907371,5.960e-8,0.999999
lfw,all,rgb,rgb/Tony_Blair_0138.ppm,0.930659,0.930659,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0139.ppm,0.951628,0.951628,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0140.ppm,0.949054,0.949054,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0141.ppm,0.949610,0.949610,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0142.ppm,0.940707,0.940707,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0143.ppm,0.907593,0.907593,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0144.ppm,0.928936,0.928936,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Clement_0001.ppm,0.926033,0.926033,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Cummo_0001.ppm,0.934703,0.934703,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Curtis_0001.ppm,0.930073,0.930073,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Curtis_0002.ppm,0.895337,0.895337,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Elias_0001.ppm,0.905440,0.905440,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Fernandes_0001.ppm,0.958071,0.958072,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_LaRussa_0001.ppm,0.909591,0.909591,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Parker_0001.ppm,0.942370,0.942370,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Parker_0002.ppm,0.927282,0.927282,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Shalhoub_0001.ppm,0.926719,0.926719,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Shalhoub_0002.ppm,0.889170,0.889170,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Shalhoub_0003.ppm,0.931737,0.931737,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Shalhoub_0004.ppm,0.930510,0.930510,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Stewart_0001.ppm,0.910699,0.910699,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Stewart_0002.ppm,0.919430,0.919430,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Stewart_0003.ppm,0.915512,0.915512,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Stewart_0004.ppm,0.899751,0.899751,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Stewart_0005.ppm,0.923260,0.923260,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Stewart_0006.ppm,0.919337,0.919337,1.192e-7,0.999999
lfw,all,rgb,rgb/Tonya_Payne_0001.ppm,0.956902,0.956902,0.000e0,1.000000
lfw,all,rgb,rgb/Tora_Takagi_0001.ppm,0.923222,0.923222,1.192e-7,1.000000
lfw,all,rgb,rgb/Tori_Amos_0001.ppm,0.944553,0.944553,0.000e0,1.000000
lfw,all,rgb,rgb/Torri_Edwards_0001.ppm,0.934405,0.934405,1.192e-7,1.000000
lfw,all,rgb,rgb/Torri_Edwards_0002.ppm,0.956438,0.956438,0.000e0,1.000000
lfw,all,rgb,rgb/Toshi_Izawa_0001.ppm,0.972876,0.972876,0.000e0,1.000000
lfw,all,rgb,rgb/Toshihiko_Fukui_0001.ppm,0.921659,0.921659,0.000e0,1.000000
lfw,all,rgb,rgb/Toshihiko_Fukui_0002.ppm,0.926610,0.926610,0.000e0,1.000000
lfw,all,rgb,rgb/Toshihiko_Fukui_0003.ppm,0.917252,0.917252,0.000e0,0.999999
lfw,all,rgb,rgb/Toshimitsu_Motegi_0001.ppm,0.919645,0.919645,1.192e-7,1.000000
lfw,all,rgb,rgb/Toutai_Kefu_0001.ppm,0.921981,0.921981,1.192e-7,1.000000
lfw,all,rgb,rgb/Tracee_Ellis_Ross_0001.ppm,0.947793,0.947793,1.192e-7,1.000000
lfw,all,rgb,rgb/Tracee_Ellis_Ross_0002.ppm,0.949304,0.949304,0.000e0,1.000000
lfw,all,rgb,rgb/Tracee_Treadwell_0001.ppm,0.944676,0.944676,0.000e0,1.000000
lfw,all,rgb,rgb/Tracy_McGrady_0001.ppm,0.918239,0.918239,0.000e0,1.000000
lfw,all,rgb,rgb/Tracy_McGrady_0002.ppm,0.867137,0.867137,0.000e0,1.000000
lfw,all,rgb,rgb/Tracy_Wyle_0001.ppm,0.911671,0.911671,1.192e-7,0.999999
lfw,all,rgb,rgb/Travis_Rudolph_0001.ppm,0.887250,0.887250,1.192e-7,1.000000
lfw,all,rgb,rgb/Trent_Lott_0001.ppm,0.897498,0.897498,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0002.ppm,0.871834,0.871834,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0003.ppm,0.895884,0.895884,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0004.ppm,0.920902,0.920902,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0005.ppm,0.923186,0.923186,5.960e-8,1.000000
lfw,all,rgb,rgb/Trent_Lott_0006.ppm,0.914080,0.914080,1.192e-7,1.000000
lfw,all,rgb,rgb/Trent_Lott_0007.ppm,0.927078,0.927078,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0008.ppm,0.909695,0.909695,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0009.ppm,0.915948,0.915948,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0010.ppm,0.938694,0.938694,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0011.ppm,0.913065,0.913065,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0012.ppm,0.910053,0.910053,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0013.ppm,0.952491,0.952491,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0014.ppm,0.897037,0.897037,1.192e-7,1.000000
lfw,all,rgb,rgb/Trent_Lott_0015.ppm,0.881728,0.881728,0.000e0,1.000000
lfw,all,rgb,rgb/Trent_Lott_0016.ppm,0.934105,0.934105,2.384e-7,1.000000
lfw,all,rgb,rgb/Trevor_McDonald_0001.ppm,0.945443,0.945443,0.000e0,1.000000
lfw,all,rgb,rgb/Trevor_Watson_0001.ppm,0.944739,0.944739,1.192e-7,0.999999
lfw,all,rgb,rgb/Trisha_Meili_0001.ppm,0.940027,0.940027,1.192e-7,1.000000
lfw,all,rgb,rgb/Trista_Rehn_0001.ppm,0.942361,0.942361,0.000e0,0.999999
lfw,all,rgb,rgb/Tristan_Gretzky_0001.ppm,0.877388,0.877388,0.000e0,1.000000
lfw,all,rgb,rgb/Troy_Aikman_0001.ppm,0.947904,0.947904,0.000e0,1.000000
lfw,all,rgb,rgb/Troy_Garity_0001.ppm,0.913810,0.913810,1.192e-7,1.000000
lfw,all,rgb,rgb/Troy_Hudson_0001.ppm,0.936739,0.936739,5.960e-8,1.000000
lfw,all,rgb,rgb/Troy_Jenkins_0001.ppm,0.956445,0.956445,0.000e0,1.000000
lfw,all,rgb,rgb/Troy_Polamalu_0001.ppm,0.870571,0.870571,0.000e0,1.000000
lfw,all,rgb,rgb/Trudi_Lacey_0001.ppm,0.937731,0.937731,0.000e0,1.000000
lfw,all,rgb,rgb/Tsutomu_Takebe_0001.ppm,0.966963,0.966963,0.000e0,1.000000
lfw,all,rgb,rgb/Tsutomu_Takebe_0002.ppm,0.912092,0.912092,0.000e0,1.000000
lfw,all,rgb,rgb/Tubby_Smith_0001.ppm,0.921330,0.921330,1.192e-7,1.000000
lfw,all,rgb,rgb/Tubby_Smith_0002.ppm,0.938609,0.938608,1.192e-7,1.000000
lfw,all,rgb,rgb/Tubby_Smith_0003.ppm,0.932519,0.932519,0.000e0,1.000000
lfw,all,rgb,rgb/Tuncay_Sanli_0001.ppm,0.919741,0.919741,0.000e0,1.000000
lfw,all,rgb,rgb/Tung_Chee-hwa_0001.ppm,0.860605,0.860605,1.788e-7,1.000000
lfw,all,rgb,rgb/Tung_Chee-hwa_0002.ppm,0.959909,0.959909,0.000e0,0.999999
lfw,all,rgb,rgb/Tung_Chee-hwa_0003.ppm,0.925006,0.925006,0.000e0,1.000000
lfw,all,rgb,rgb/Tung_Chee-hwa_0004.ppm,0.942600,0.942600,0.000e0,0.999999
lfw,all,rgb,rgb/Tung_Chee-hwa_0005.ppm,0.965354,0.965354,1.192e-7,1.000000
lfw,all,rgb,rgb/Tung_Chee-hwa_0006.ppm,0.952631,0.952631,1.192e-7,1.000000
lfw,all,rgb,rgb/Tung_Chee-hwa_0007.ppm,0.961354,0.961354,1.192e-7,1.000000
lfw,all,rgb,rgb/Tung_Chee-hwa_0008.ppm,0.950797,0.950796,2.384e-7,0.999999
lfw,all,rgb,rgb/Tung_Chee-hwa_0009.ppm,0.938674,0.938674,0.000e0,1.000000
lfw,all,rgb,rgb/Turner_Gill_0001.ppm,0.928436,0.928436,0.000e0,1.000000
lfw,all,rgb,rgb/Turner_Stevenson_0001.ppm,0.922949,0.922949,0.000e0,1.000000
lfw,all,rgb,rgb/Ty_Votaw_0001.ppm,0.972476,0.972476,0.000e0,1.000000
lfw,all,rgb,rgb/Tyler_Grillo_0001.ppm,0.920697,0.920697,0.000e0,1.000000
lfw,all,rgb,rgb/Tyler_Hamilton_0001.ppm,0.889431,0.889431,0.000e0,1.000000
lfw,all,rgb,rgb/Tyler_Hamilton_0002.ppm,0.924025,0.924025,0.000e0,1.000000
lfw,all,rgb,rgb/Tyra_Banks_0001.ppm,0.918921,0.918922,1.192e-7,1.000000
lfw,all,rgb,rgb/Tyra_Banks_0002.ppm,0.939145,0.939145,2.384e-7,0.999999
lfw,all,rgb,rgb/Tyron_Garner_0001.ppm,0.958126,0.958126,0.000e0,1.000000
lfw,all,rgb,rgb/Tyron_Garner_0002.ppm,0.942644,0.942644,1.192e-7,1.000000
lfw,all,rgb,rgb/Tyrone_Medley_0001.ppm,0.947662,0.947662,0.000e0,1.000000
lfw,all,rgb,rgb/Tzipora_Obziler_0001.ppm,0.924862,0.924862,0.000e0,1.000000
lfw,all,rgb,rgb/Uday_Hussein_0001.ppm,0.918051,0.918051,1.192e-7,1.000000
lfw,all,rgb,rgb/Ulrich_Kueperkoch_0001.ppm,0.945259,0.945259,5.960e-8,1.000000
lfw,all,rgb,rgb/Uma_Thurman_0001.ppm,0.930784,0.930784,0.000e0,1.000000
lfw,all,rgb,rgb/Uma_Thurman_0002.ppm,0.919653,0.919653,0.000e0,1.000000
lfw,all,rgb,rgb/Uma_Thurman_0003.ppm,0.952640,0.952640,0.000e0,1.000000
lfw,all,rgb,rgb/Uri_Lopolianski_0001.ppm,0.908622,0.908622,0.000e0,1.000000
lfw,all,rgb,rgb/Urmila_Matondkar_0001.ppm,0.942731,0.942731,0.000e0,1.000000
lfw,all,rgb,rgb/Uthai_Pimchaichon_0001.ppm,0.940873,0.940873,0.000e0,1.000000
lfw,all,rgb,rgb/Uzi_Even_0001.ppm,0.921336,0.921336,1.192e-7,1.000000
lfw,all,rgb,rgb/Uzi_Landau_0001.ppm,0.931635,0.931635,0.000e0,1.000000
lfw,all,rgb,rgb/Vaclav_Havel_0001.ppm,0.963997,0.963997,0.000e0,1.000000
lfw,all,rgb,rgb/Vaclav_Havel_0002.ppm,0.934187,0.934187,5.960e-8,1.000000
lfw,all,rgb,rgb/Vaclav_Havel_0003.ppm,0.938714,0.938714,0.000e0,1.000000
lfw,all,rgb,rgb/Vaclav_Havel_0004.ppm,0.932461,0.932461,0.000e0,1.000000
lfw,all,rgb,rgb/Vaclav_Havel_0005.ppm,0.919803,0.919803,0.000e0,1.000000
lfw,all,rgb,rgb/Vaclav_Havel_0006.ppm,0.931858,0.931858,5.960e-8,1.000000
lfw,all,rgb,rgb/Vaclav_Havel_0007.ppm,0.921889,0.921889,0.000e0,1.000000
lfw,all,rgb,rgb/Vaclav_Havel_0008.ppm,0.937737,0.937737,0.000e0,0.999999
lfw,all,rgb,rgb/Vaclav_Havel_0009.ppm,0.923027,0.923027,0.000e0,1.000000
lfw,all,rgb,rgb/Vaclav_Klaus_0001.ppm,0.923773,0.923773,0.000e0,1.000000
lfw,all,rgb,rgb/Vaclav_Klaus_0002.ppm,0.921629,0.921629,0.000e0,1.000000
lfw,all,rgb,rgb/Vadim_Devyatovskiy_0001.ppm,0.904800,0.904800,0.000e0,1.000000
lfw,all,rgb,rgb/Vadim_Strogalev_0001.ppm,0.845006,0.845006,0.000e0,1.000000
lfw,all,rgb,rgb/Vagit_Alekperov_0001.ppm,0.891836,0.891836,0.000e0,1.000000
lfw,all,rgb,rgb/Val_Ackerman_0001.ppm,0.933802,0.933802,0.000e0,1.000000
lfw,all,rgb,rgb/Valdas_Adamkus_0001.ppm,0.927370,0.927370,1.192e-7,0.999999
lfw,all,rgb,rgb/Valdas_Adamkus_0002.ppm,0.919719,0.919719,0.000e0,1.000000
lfw,all,rgb,rgb/Valentina_Cervi_0001.ppm,0.935278,0.935278,5.960e-8,1.000000
lfw,all,rgb,rgb/Valentina_Tereshkova_0001.ppm,0.942389,0.942389,0.000e0,1.000000
lfw,all,rgb,rgb/Valentino_Rossi_0001.ppm,0.903251,0.903251,0.000e0,0.999999
lfw,all,rgb,rgb/Valentino_Rossi_0002.ppm,0.941106,0.941106,0.000e0,1.000000
lfw,all,rgb,rgb/Valentino_Rossi_0003.ppm,0.976107,0.976107,0.000e0,1.000000
lfw,all,rgb,rgb/Valentino_Rossi_0004.ppm,0.975084,0.975084,1.192e-7,0.999999
lfw,all,rgb,rgb/Valentino_Rossi_0005.ppm,0.954983,0.954983,0.000e0,0.999999
lfw,all,rgb,rgb/Valentino_Rossi_0006.ppm,0.952804,0.952804,0.000e0,0.999999
lfw,all,rgb,rgb/Valeri_Bure_0001.ppm,0.958900,0.958900,0.000e0,1.000000
lfw,all,rgb,rgb/Valerie_Harper_0001.ppm,0.947700,0.947700,0.000e0,1.000000
lfw,all,rgb,rgb/Valerie_Harper_0002.ppm,0.884193,0.884193,0.000e0,1.000000
lfw,all,rgb,rgb/Valerie_Thwaites_0001.ppm,0.911528,0.911528,0.000e0,1.000000
lfw,all,rgb,rgb/Valery_Giscard_dEstaing_0001.ppm,0.936524,0.936524,5.960e-8,1.000000
lfw,all,rgb,rgb/Valery_Giscard_dEstaing_0002.ppm,0.902228,0.902228,0.000e0,1.000000
lfw,all,rgb,rgb/Valery_Giscard_dEstaing_0003.ppm,0.939258,0.939258,0.000e0,1.000000
lfw,all,rgb,rgb/Valery_Giscard_dEstaing_0004.ppm,0.913009,0.913009,0.000e0,1.000000
lfw,all,rgb,rgb/Valery_Giscard_dEstaing_0005.ppm,0.912805,0.912805,1.192e-7,1.000000
lfw,all,rgb,rgb/Valery_Giscard_dEstaing_0006.ppm,0.952297,0.952297,1.192e-7,0.999999
lfw,all,rgb,rgb/Valorie_Brabazon_0001.ppm,0.876748,0.876748,0.000e0,1.000000
lfw,all,rgb,rgb/Van_Hilley_0001.ppm,0.928240,0.928240,1.192e-7,1.000000
lfw,all,rgb,rgb/Vanessa_Incontrada_0001.ppm,0.945598,0.945598,5.960e-8,1.000000
lfw,all,rgb,rgb/Vanessa_Incontrada_0002.ppm,0.943502,0.943502,1.192e-7,1.000000
lfw,all,rgb,rgb/Vanessa_Incontrada_0003.ppm,0.935640,0.935640,5.960e-8,1.000000
lfw,all,rgb,rgb/Vanessa_Incontrada_0004.ppm,0.935221,0.935221,0.000e0,1.000000
lfw,all,rgb,rgb/Vanessa_Laine_0001.ppm,0.949299,0.949299,1.192e-7,1.000000
lfw,all,rgb,rgb/Vanessa_Redgrave_0001.ppm,0.954465,0.954465,1.192e-7,1.000000
lfw,all,rgb,rgb/Vanessa_Redgrave_0002.ppm,0.944776,0.944776,0.000e0,1.000000
lfw,all,rgb,rgb/Vanessa_Redgrave_0003.ppm,0.912861,0.912861,5.960e-8,1.000000
lfw,all,rgb,rgb/Vanessa_Redgrave_0004.ppm,0.893151,0.893151,0.000e0,1.000000
lfw,all,rgb,rgb/Vanessa_Redgrave_0005.ppm,0.957380,0.957380,0.000e0,1.000000
lfw,all,rgb,rgb/Vanessa_Williams_0001.ppm,0.933441,0.933441,1.192e-7,1.000000
lfw,all,rgb,rgb/Vanessa_Williams_0002.ppm,0.971420,0.971419,1.192e-7,0.999999
lfw,all,rgb,rgb/Vanessa_Williams_0003.ppm,0.914203,0.914203,0.000e0,1.000000
lfw,all,rgb,rgb/Vassilis_Xiros_0001.ppm,0.920986,0.920986,1.192e-7,1.000000
lfw,all,rgb,rgb/Vecdi_Gonul_0001.ppm,0.881168,0.881168,0.000e0,0.999999
lfw,all,rgb,rgb/Venus_Williams_0001.ppm,0.952403,0.952403,0.000e0,1.000000
lfw,all,rgb,rgb/Venus_Williams_0002.ppm,0.945880,0.945881,1.192e-7,1.000000
lfw,all,rgb,rgb/Venus_Williams_0003.ppm,0.913512,0.913512,0.000e0,1.000000
lfw,all,rgb,rgb/Venus_Williams_0004.ppm,0.932519,0.932519,2.384e-7,1.000000
lfw,all,rgb,rgb/Venus_Williams_0005.ppm,0.934179,0.934179,0.000e0,1.000000
lfw,all,rgb,rgb/Venus_Williams_0006.ppm,0.983751,0.983751,1.192e-7,1.000000
lfw,all,rgb,rgb/Venus_Williams_0007.ppm,0.931096,0.931096,0.000e0,1.000000
lfw,all,rgb,rgb/Venus_Williams_0008.ppm,0.922066,0.922066,0.000e0,1.000000
lfw,all,rgb,rgb/Venus_Williams_0009.ppm,0.956282,0.956282,1.192e-7,0.999999
lfw,all,rgb,rgb/Venus_Williams_0010.ppm,0.920975,0.920974,1.192e-7,1.000000
lfw,all,rgb,rgb/Venus_Williams_0011.ppm,0.956683,0.956683,1.192e-7,0.999999
lfw,all,rgb,rgb/Venus_Williams_0012.ppm,0.943956,0.943956,5.960e-8,1.000000
lfw,all,rgb,rgb/Venus_Williams_0013.ppm,0.920538,0.920538,1.192e-7,1.000000
lfw,all,rgb,rgb/Venus_Williams_0014.ppm,0.863311,0.863311,0.000e0,1.000000
lfw,all,rgb,rgb/Venus_Williams_0015.ppm,0.936053,0.936053,0.000e0,1.000000
lfw,all,rgb,rgb/Venus_Williams_0016.ppm,0.948388,0.948388,0.000e0,1.000000
lfw,all,rgb,rgb/Venus_Williams_0017.ppm,0.932700,0.932700,0.000e0,1.000000
lfw,all,rgb,rgb/Vernon_Forrest_0001.ppm,0.909864,0.909864,1.192e-7,1.000000
lfw,all,rgb,rgb/Veronica_Lake_0001.ppm,0.947710,0.947711,1.192e-7,0.999999
lfw,all,rgb,rgb/Viara_Vike-Freiberga_0001.ppm,0.920353,0.920353,1.192e-7,1.000000
lfw,all,rgb,rgb/Vicente_Fernandez_0001.ppm,0.914605,0.914605,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fernandez_0002.ppm,0.887952,0.887952,5.960e-8,0.999999
lfw,all,rgb,rgb/Vicente_Fernandez_0003.ppm,0.925261,0.925261,5.960e-8,1.000000
lfw,all,rgb,rgb/Vicente_Fernandez_0004.ppm,0.908027,0.908027,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fernandez_0005.ppm,0.889355,0.889355,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0001.ppm,0.960276,0.960276,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0002.ppm,0.922606,0.922606,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0003.ppm,0.921410,0.921410,1.192e-7,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0004.ppm,0.936166,0.936166,0.000e0,0.999999
lfw,all,rgb,rgb/Vicente_Fox_0005.ppm,0.935454,0.935454,5.960e-8,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0006.ppm,0.899307,0.899307,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0007.ppm,0.859602,0.859601,1.788e-7,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0008.ppm,0.891788,0.891788,5.960e-8,0.999999
lfw,all,rgb,rgb/Vicente_Fox_0009.ppm,0.932045,0.932045,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0010.ppm,0.931454,0.931454,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0011.ppm,0.896211,0.896211,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0012.ppm,0.953616,0.953616,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0013.ppm,0.921789,0.921789,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0014.ppm,0.938116,0.938116,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0015.ppm,0.911512,0.911512,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0016.ppm,0.920837,0.920837,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0017.ppm,0.861844,0.861844,1.192e-7,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0018.ppm,0.938804,0.938804,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0019.ppm,0.905118,0.905118,1.192e-7,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0020.ppm,0.980489,0.980489,1.192e-7,0.999999
lfw,all,rgb,rgb/Vicente_Fox_0021.ppm,0.924924,0.924924,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0022.ppm,0.930757,0.930757,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0023.ppm,0.958930,0.958930,0.000e0,0.999999
lfw,all,rgb,rgb/Vicente_Fox_0024.ppm,0.918793,0.918793,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0025.ppm,0.970982,0.970982,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0026.ppm,0.935148,0.935148,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0027.ppm,0.900774,0.900774,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0028.ppm,0.936950,0.936950,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0029.ppm,0.931179,0.931179,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0030.ppm,0.909468,0.909468,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0031.ppm,0.924270,0.924270,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_0032.ppm,0.916589,0.916589,0.000e0,1.000000
lfw,all,rgb,rgb/Vicente_Fox_de_la_Concha_0001.ppm,0.943229,0.943229,0.000e0,1.000000
lfw,all,rgb,rgb/Vicki_Zhao_Wei_0001.ppm,0.917103,0.917103,0.000e0,1.000000
lfw,all,rgb,rgb/Vicki_Zhao_Wei_0002.ppm,0.921854,0.921854,5.960e-8,1.000000
lfw,all,rgb,rgb/Victor_Garber_0001.ppm,0.923324,0.923324,1.192e-7,1.000000
lfw,all,rgb,rgb/Victor_Hanescu_0001.ppm,0.912408,0.912408,1.192e-7,1.000000
lfw,all,rgb,rgb/Victor_Kraatz_0001.ppm,0.957046,0.957046,0.000e0,1.000000
lfw,all,rgb,rgb/Victoria_Beckham_0001.ppm,0.951853,0.951853,0.000e0,1.000000
lfw,all,rgb,rgb/Victoria_Beckham_0002.ppm,0.886628,0.886628,0.000e0,1.000000
lfw,all,rgb,rgb/Victoria_Beckham_0003.ppm,0.888977,0.888977,5.960e-8,1.000000
lfw,all,rgb,rgb/Victoria_Clarke_0001.ppm,0.894103,0.894103,0.000e0,1.000000
lfw,all,rgb,rgb/Victoria_Clarke_0002.ppm,0.908126,0.908126,5.960e-8,1.000000
lfw,all,rgb,rgb/Victoria_Clarke_0003.ppm,0.923444,0.923444,0.000e0,1.000000
lfw,all,rgb,rgb/Victoria_Clarke_0004.ppm,0.960390,0.960390,0.000e0,1.000000
lfw,all,rgb,rgb/Victoria_Clarke_0005.ppm,0.947798,0.947798,0.000e0,1.000000
lfw,all,rgb,rgb/Vidar_Helgesen_0001.ppm,0.880508,0.880508,0.000e0,1.000000
lfw,all,rgb,rgb/Vidar_Helgesen_0002.ppm,0.916036,0.916036,0.000e0,1.000000
lfw,all,rgb,rgb/Vijay_Nambiar_0001.ppm,0.947219,0.947219,0.000e0,1.000000
lfw,all,rgb,rgb/Viktor_Yushchenko_0001.ppm,0.964166,0.964166,5.960e-8,1.000000
lfw,all,rgb,rgb/Vin_Diesel_0001.ppm,0.915202,0.915202,0.000e0,1.000000
lfw,all,rgb,rgb/Vin_Diesel_0002.ppm,0.893434,0.893434,5.960e-8,1.000000
lfw,all,rgb,rgb/Vince_Carter_0001.ppm,0.891713,0.891712,1.192e-7,1.000000
lfw,all,rgb,rgb/Vince_Carter_0002.ppm,0.938708,0.938708,0.000e0,1.000000
lfw,all,rgb,rgb/Vince_Carter_0003.ppm,0.930274,0.930274,0.000e0,1.000000
lfw,all,rgb,rgb/Vince_Carter_0004.ppm,0.952537,0.952537,1.788e-7,1.000000
lfw,all,rgb,rgb/Vince_Dooley_0001.ppm,0.944974,0.944974,0.000e0,1.000000
lfw,all,rgb,rgb/Vince_Gill_0001.ppm,0.939166,0.939166,1.192e-7,1.000000
lfw,all,rgb,rgb/Vince_Gill_0002.ppm,0.932103,0.932103,0.000e0,1.000000
lfw,all,rgb,rgb/Vince_Vaughan_0001.ppm,0.911713,0.911713,0.000e0,1.000000
lfw,all,rgb,rgb/Vincent_Brooks_0001.ppm,0.935551,0.935551,0.000e0,1.000000
lfw,all,rgb,rgb/Vincent_Brooks_0002.ppm,0.922071,0.922071,0.000e0,1.000000
lfw,all,rgb,rgb/Vincent_Brooks_0003.ppm,0.943653,0.943653,0.000e0,0.999999
lfw,all,rgb,rgb/Vincent_Brooks_0004.ppm,0.886340,0.886340,5.960e-8,1.000000
lfw,all,rgb,rgb/Vincent_Brooks_0005.ppm,0.927612,0.927612,0.000e0,1.000000
lfw,all,rgb,rgb/Vincent_Brooks_0006.ppm,0.925192,0.925192,0.000e0,1.000000
lfw,all,rgb,rgb/Vincent_Brooks_0007.ppm,0.933398,0.933398,1.192e-7,1.000000
lfw,all,rgb,rgb/Vincent_Cianci_Jr_0001.ppm,0.933537,0.933537,1.192e-7,1.000000
lfw,all,rgb,rgb/Vincent_Gallo_0001.ppm,0.908516,0.908516,5.960e-8,1.000000
lfw,all,rgb,rgb/Vincent_Gallo_0002.ppm,0.956730,0.956730,0.000e0,1.000000
lfw,all,rgb,rgb/Vincent_Gallo_0003.ppm,0.885618,0.885618,1.192e-7,1.000000
lfw,all,rgb,rgb/Vincent_Sombrotto_0001.ppm,0.928883,0.928883,0.000e0,1.000000
lfw,all,rgb,rgb/Vincent_Spadea_0001.ppm,0.891929,0.891929,1.192e-7,1.000000
lfw,all,rgb,rgb/Vinnie_Jones_0001.ppm,0.899863,0.899863,0.000e0,1.000000
lfw,all,rgb,rgb/Viola_Davis_0001.ppm,0.943936,0.943936,0.000e0,1.000000
lfw,all,rgb,rgb/Virgina_Ruano_Pascal_0001.ppm,0.880061,0.880061,0.000e0,1.000000
