camera,segment,kind,frame,ear_left,ear_right,blink_left,blink_right,jaw_open,brow_inner_up
lfw,all,rgb,rgb/Richard_Gere_0004.ppm,0.1312,0.2836,0.2607,0.4618,0.1619,0.0002
lfw,all,rgb,rgb/Richard_Gere_0005.ppm,0.1523,0.2246,0.4567,0.5693,0.0005,0.0067
lfw,all,rgb,rgb/Richard_Gere_0006.ppm,0.1702,0.2308,0.1921,0.2746,0.0072,0.0000
lfw,all,rgb,rgb/Richard_Gere_0007.ppm,0.3677,0.3165,0.1097,0.0835,0.0316,0.2082
lfw,all,rgb,rgb/Richard_Gere_0008.ppm,0.3599,0.3131,0.0849,0.0199,0.1315,0.0000
lfw,all,rgb,rgb/Richard_Gere_0009.ppm,0.3281,0.3371,0.0938,0.0325,0.1896,0.0000
lfw,all,rgb,rgb/Richard_Gere_0010.ppm,0.3108,0.3294,0.0564,0.0388,0.0844,0.0008
lfw,all,rgb,rgb/Richard_Greenberg_0001.ppm,0.2668,0.2854,0.1218,0.0699,0.0348,0.0002
lfw,all,rgb,rgb/Richard_Haass_0001.ppm,0.3527,0.4444,0.0120,0.0799,0.0541,0.0001
lfw,all,rgb,rgb/Richard_Haass_0002.ppm,0.1347,0.1771,0.3284,0.4040,0.1845,0.0000
lfw,all,rgb,rgb/Richard_Hamilton_0001.ppm,0.2916,0.3016,0.0814,0.0430,0.0256,0.0219
lfw,all,rgb,rgb/Richard_Harris_0001.ppm,0.3760,0.3599,0.0422,0.0134,0.0737,0.0009
lfw,all,rgb,rgb/Richard_Hellfant_0001.ppm,0.3798,0.4392,0.0541,0.0295,0.0343,0.0002
lfw,all,rgb,rgb/Richard_Jefferson_0001.ppm,0.2519,0.1898,0.1830,0.1338,0.3276,0.0005
lfw,all,rgb,rgb/Richard_Jewell_0001.ppm,0.2330,0.2735,0.2055,0.1871,0.0077,0.0000
lfw,all,rgb,rgb/Richard_Krajicek_0001.ppm,0.4348,0.3536,0.0409,0.0041,0.0011,0.0027
lfw,all,rgb,rgb/Richard_Krajicek_0002.ppm,0.0546,0.0725,0.4988,0.5619,0.4538,0.0001
lfw,all,rgb,rgb/Richard_Krajicek_0003.ppm,0.3304,0.3220,0.1530,0.0760,0.0132,0.0000
lfw,all,rgb,rgb/Richard_Langille_0001.ppm,0.3756,0.4027,0.0129,0.0094,0.0027,0.2800
lfw,all,rgb,rgb/Richard_Lennon_0001.ppm,0.2184,0.2234,0.2719,0.2779,0.0537,0.0002
lfw,all,rgb,rgb/Richard_Levin_0001.ppm,0.2459,0.3803,0.1251,0.2410,0.0255,0.0003
lfw,all,rgb,rgb/Richard_Lugar_0001.ppm,0.2467,0.2998,0.1163,0.1984,0.0335,0.0000
lfw,all,rgb,rgb/Richard_Myers_0001.ppm,0.1713,0.1844,0.2955,0.4545,0.0745,0.0001
lfw,all,rgb,rgb/Richard_Myers_0002.ppm,0.2960,0.2689,0.1488,0.2026,0.0148,0.0001
lfw,all,rgb,rgb/Richard_Myers_0003.ppm,0.4284,0.3162,0.2058,0.2681,0.0053,0.0019
lfw,all,rgb,rgb/Richard_Myers_0004.ppm,0.2806,0.2952,0.1479,0.1293,0.0116,0.0000
lfw,all,rgb,rgb/Richard_Myers_0005.ppm,0.3034,0.3668,0.0502,0.0959,0.1360,0.0000
lfw,all,rgb,rgb/Richard_Myers_0006.ppm,0.2585,0.2605,0.3101,0.1516,0.1387,0.3589
lfw,all,rgb,rgb/Richard_Myers_0007.ppm,0.3695,0.2272,0.3450,0.2463,0.0051,0.0361
lfw,all,rgb,rgb/Richard_Myers_0008.ppm,0.3176,0.3136,0.1480,0.0946,0.1240,0.0014
lfw,all,rgb,rgb/Richard_Myers_0009.ppm,0.3727,0.3774,0.0413,0.0299,0.1102,0.0020
lfw,all,rgb,rgb/Richard_Myers_0010.ppm,0.4181,0.3920,0.0272,0.0117,0.0198,0.0248
lfw,all,rgb,rgb/Richard_Myers_0011.ppm,0.2970,0.3285,0.1093,0.1578,0.1842,0.0022
lfw,all,rgb,rgb/Richard_Myers_0012.ppm,0.2340,0.2590,0.1784,0.2256,0.1414,0.0000
lfw,all,rgb,rgb/Richard_Myers_0013.ppm,0.2913,0.3743,0.0960,0.1597,0.0412,0.0007
lfw,all,rgb,rgb/Richard_Myers_0014.ppm,0.1569,0.1133,0.3669,0.2902,0.0480,0.0000
lfw,all,rgb,rgb/Richard_Myers_0015.ppm,0.2468,0.2922,0.2135,0.2714,0.1652,0.0116
lfw,all,rgb,rgb/Richard_Myers_0016.ppm,0.2177,0.1919,0.2303,0.2552,0.1155,0.0001
lfw,all,rgb,rgb/Richard_Myers_0017.ppm,0.3284,0.2998,0.1874,0.0893,0.0478,0.0006
lfw,all,rgb,rgb/Richard_Myers_0018.ppm,0.3118,0.3213,0.0950,0.0891,0.0552,0.0001
lfw,all,rgb,rgb/Richard_Naughton_0001.ppm,0.2390,0.2354,0.2499,0.1920,0.0277,0.0003
lfw,all,rgb,rgb/Richard_Norton-Taylor_0001.ppm,0.2193,0.2182,0.3094,0.2519,0.0115,0.0001
lfw,all,rgb,rgb/Richard_Norton-Taylor_0002.ppm,0.1171,0.0789,0.6279,0.3961,0.0266,0.0000
lfw,all,rgb,rgb/Richard_Palmer_0001.ppm,0.2730,0.3052,0.1817,0.2580,0.1630,0.0034
lfw,all,rgb,rgb/Richard_Parsons_0001.ppm,0.2747,0.2931,0.2025,0.2244,0.0162,0.0845
lfw,all,rgb,rgb/Richard_Paul_Evans_0001.ppm,0.2495,0.2634,0.1439,0.1652,0.0009,0.0000
lfw,all,rgb,rgb/Richard_Penniman_0001.ppm,0.4536,0.3666,0.0025,0.0018,0.3566,0.0573
lfw,all,rgb,rgb/Richard_Pennington_0001.ppm,0.3683,0.3402,0.0763,0.0490,0.0146,0.0005
lfw,all,rgb,rgb/Richard_Perle_0001.ppm,0.2980,0.3418,0.0890,0.1115,0.0019,0.0017
lfw,all,rgb,rgb/Richard_Regenhard_0001.ppm,0.2790,0.2525,0.2192,0.1207,0.0140,0.0001
lfw,all,rgb,rgb/Richard_Reid_0001.ppm,0.3449,0.3384,0.0549,0.0137,0.0074,0.2965
lfw,all,rgb,rgb/Richard_Rodriguez_0001.ppm,0.2546,0.2868,0.2031,0.2158,0.0156,0.0005
lfw,all,rgb,rgb/Richard_Sambrook_0001.ppm,0.2488,0.3286,0.1717,0.1790,0.0037,0.0001
lfw,all,rgb,rgb/Richard_Sambrook_0002.ppm,0.3276,0.3689,0.0460,0.0335,0.0135,0.0000
lfw,all,rgb,rgb/Richard_Shelby_0001.ppm,0.1749,0.1800,0.4829,0.6054,0.0016,0.0038
lfw,all,rgb,rgb/Richard_Shelby_0002.ppm,0.3236,0.3007,0.1379,0.0802,0.0075,0.0007
lfw,all,rgb,rgb/Richard_Sterner_0001.ppm,0.2491,0.2410,0.3193,0.1917,0.0029,0.0009
lfw,all,rgb,rgb/Richard_Tubb_0001.ppm,0.2157,0.2101,0.3501,0.2067,0.0818,0.0002
lfw,all,rgb,rgb/Richard_Virenque_0001.ppm,0.3289,0.3772,0.0153,0.0640,0.1778,0.0003
lfw,all,rgb,rgb/Richard_Virenque_0002.ppm,0.2847,0.3301,0.1112,0.1129,0.0106,0.0003
lfw,all,rgb,rgb/Richard_Virenque_0003.ppm,0.3061,0.3126,0.0440,0.0484,0.0392,0.0001
lfw,all,rgb,rgb/Richard_Virenque_0004.ppm,0.3074,0.3141,0.0593,0.0524,0.0064,0.0000
lfw,all,rgb,rgb/Richard_Virenque_0005.ppm,0.3132,0.3141,0.0337,0.0294,0.0271,0.0023
lfw,all,rgb,rgb/Richard_Virenque_0006.ppm,0.3676,0.3605,0.0240,0.0137,0.0012,0.0001
lfw,all,rgb,rgb/Richard_Virenque_0007.ppm,0.3651,0.3762,0.0102,0.0131,0.1908,0.0039
lfw,all,rgb,rgb/Richard_Virenque_0008.ppm,0.3050,0.2914,0.0581,0.0474,0.0301,0.0078
lfw,all,rgb,rgb/Richard_Ward_0001.ppm,0.2670,0.3001,0.1538,0.1191,0.0144,0.0008
lfw,all,rgb,rgb/Richie_Adubato_0001.ppm,0.2352,0.2559,0.2333,0.2458,0.0430,0.0002
lfw,all,rgb,rgb/Richie_Adubato_0002.ppm,0.1051,0.2045,0.3513,0.4863,0.2587,0.0002
lfw,all,rgb,rgb/Rick_Barnes_0001.ppm,0.2516,0.2729,0.2583,0.2447,0.0250,0.0000
lfw,all,rgb,rgb/Rick_Barnes_0002.ppm,0.2691,0.2856,0.2167,0.1815,0.1599,0.0001
lfw,all,rgb,rgb/Rick_Barnes_0003.ppm,0.3150,0.3678,0.1214,0.1329,0.0105,0.0011
lfw,all,rgb,rgb/Rick_Bland_0001.ppm,0.2805,0.2308,0.2271,0.1512,0.1097,0.0001
lfw,all,rgb,rgb/Rick_Bragg_0001.ppm,0.2574,0.2608,0.2525,0.1940,0.0023,0.0013
lfw,all,rgb,rgb/Rick_Carlisle_0001.ppm,0.4491,0.3583,0.0270,0.0064,0.0080,0.0036
lfw,all,rgb,rgb/Rick_Carlisle_0002.ppm,0.1755,0.1783,0.4491,0.2797,0.1812,0.0006
lfw,all,rgb,rgb/Rick_Carlisle_0003.ppm,0.2781,0.2927,0.1653,0.1537,0.0036,0.0007
lfw,all,rgb,rgb/Rick_Carlisle_0004.ppm,0.2869,0.2617,0.1226,0.0812,0.0216,0.0002
lfw,all,rgb,rgb/Rick_Caruso_0001.ppm,0.2785,0.3052,0.1205,0.0905,0.0259,0.0001
lfw,all,rgb,rgb/Rick_Dinse_0001.ppm,0.1667,0.2598,0.1747,0.2612,0.1055,0.0000
lfw,all,rgb,rgb/Rick_Dinse_0002.ppm,0.2857,0.2852,0.1384,0.1034,0.2289,0.0000
lfw,all,rgb,rgb/Rick_Dinse_0003.ppm,0.3289,0.3091,0.1191,0.1189,0.0291,0.0001
lfw,all,rgb,rgb/Rick_Husband_0001.ppm,0.2550,0.2875,0.1676,0.1256,0.0770,0.0001
lfw,all,rgb,rgb/Rick_Lu_0001.ppm,0.0820,0.1538,0.4750,0.5470,0.1312,0.0005
lfw,all,rgb,rgb/Rick_Perry_0001.ppm,0.0655,0.0550,0.5746,0.5092,0.0558,0.0002
lfw,all,rgb,rgb/Rick_Perry_0002.ppm,0.1109,0.0697,0.5597,0.2987,0.0024,0.0000
lfw,all,rgb,rgb/Rick_Perry_0003.ppm,0.2804,0.3588,0.1113,0.1167,0.0018,0.0001
lfw,all,rgb,rgb/Rick_Perry_0004.ppm,0.3877,0.4000,0.0168,0.0097,0.0262,0.0010
lfw,all,rgb,rgb/Rick_Perry_0005.ppm,0.3727,0.4087,0.0107,0.0092,0.0297,0.2995
lfw,all,rgb,rgb/Rick_Perry_0006.ppm,0.3485,0.4205,0.0281,0.0186,0.0084,0.0014
lfw,all,rgb,rgb/Rick_Pitino_0001.ppm,0.4562,0.3828,0.0123,0.0020,0.0059,0.8633
lfw,all,rgb,rgb/Rick_Pitino_0002.ppm,0.3932,0.3959,0.0137,0.0046,0.6027,0.0680
lfw,all,rgb,rgb/Rick_Pitino_0003.ppm,0.3253,0.3220,0.0797,0.0510,0.0873,0.0025
lfw,all,rgb,rgb/Rick_Pitino_0004.ppm,0.2428,0.2638,0.1848,0.1124,0.1115,0.0018
lfw,all,rgb,rgb/Rick_Reed_0001.ppm,0.2936,0.3197,0.0317,0.0999,0.0206,0.0040
lfw,all,rgb,rgb/Rick_Rickert_0001.ppm,0.3779,0.2653,0.2017,0.0773,0.1966,0.0001
lfw,all,rgb,rgb/Rick_Romley_0001.ppm,0.3426,0.3293,0.1661,0.0814,0.0086,0.0004
lfw,all,rgb,rgb/Rick_Romley_0002.ppm,0.2571,0.2574,0.4973,0.3015,0.0007,0.0647
lfw,all,rgb,rgb/Rick_Romley_0003.ppm,0.3157,0.3100,0.1453,0.0961,0.0439,0.5750
lfw,all,rgb,rgb/Rick_Santorum_0001.ppm,0.3295,0.3455,0.1098,0.1079,0.0106,0.0000
lfw,all,rgb,rgb/Rick_Santorum_0002.ppm,0.2619,0.2929,0.1777,0.1152,0.0131,0.0001
lfw,all,rgb,rgb/Rick_Santorum_0003.ppm,0.3438,0.3319,0.0686,0.0633,0.2358,0.0041
lfw,all,rgb,rgb/Rick_Stansbury_0001.ppm,0.2084,0.2112,0.2425,0.1947,0.4399,0.0000
lfw,all,rgb,rgb/Rick_Stansbury_0002.ppm,0.1931,0.2266,0.2981,0.3274,0.6300,0.0139
lfw,all,rgb,rgb/Rick_Stansbury_0003.ppm,0.2436,0.2546,0.3018,0.2158,0.4172,0.0480
lfw,all,rgb,rgb/Rick_Wagoner_0001.ppm,0.2895,0.2916,0.1045,0.1006,0.0181,0.0001
lfw,all,rgb,rgb/Rick_Wagoner_0002.ppm,0.2520,0.2838,0.2567,0.1549,0.0571,0.0000
lfw,all,rgb,rgb/Ricky_Barnes_0001.ppm,0.1576,0.1407,0.3382,0.3748,0.2323,0.0000
lfw,all,rgb,rgb/Ricky_Barnes_0002.ppm,0.3234,0.3007,0.1229,0.0894,0.0631,0.0000
lfw,all,rgb,rgb/Ricky_Cottrill_0001.ppm,0.3471,0.3383,0.0890,0.0659,0.8222,0.0133
lfw,all,rgb,rgb/Ricky_Martin_0001.ppm,0.2576,0.2512,0.1692,0.1631,0.0718,0.0004
lfw,all,rgb,rgb/Ricky_Martin_0002.ppm,0.3676,0.3613,0.0293,0.0148,0.1621,0.0000
lfw,all,rgb,rgb/Ricky_Ponting_0001.ppm,0.2113,0.1736,0.2244,0.1869,0.1270,0.0522
lfw,all,rgb,rgb/Ricky_Ponting_0002.ppm,0.2872,0.2868,0.1145,0.0851,0.1527,0.0006
lfw,all,rgb,rgb/Ricky_Quick_0001.ppm,0.3254,0.3531,0.1031,0.1153,0.4279,0.3332
lfw,all,rgb,rgb/Ricky_Ray_0001.ppm,0.2673,0.2399,0.2063,0.1267,0.0951,0.0219
lfw,all,rgb,rgb/Ridley_Scott_0001.ppm,0.0767,0.1628,0.4616,0.5289,0.0140,0.0000
lfw,all,rgb,rgb/Riek_Blanjaar_0001.ppm,0.2591,0.2318,0.3222,0.1978,0.0061,0.0003
lfw,all,rgb,rgb/Rien_Long_0001.ppm,0.2205,0.2537,0.2505,0.2505,0.4462,0.1825
lfw,all,rgb,rgb/Rina_Lazo_0001.ppm,0.1467,0.1208,0.5052,0.3721,0.2321,0.0012
lfw,all,rgb,rgb/Ringo_Starr_0001.ppm,0.5818,0.4016,0.0786,0.0767,0.0006,0.0283
lfw,all,rgb,rgb/Rio_Ferdinand_0001.ppm,0.3254,0.3819,0.0540,0.1070,0.0261,0.0001
lfw,all,rgb,rgb/Rio_Ferdinand_0002.ppm,0.1711,0.1691,0.4565,0.4044,0.1159,0.0006
lfw,all,rgb,rgb/Rita_Grande_0001.ppm,0.2314,0.2976,0.1976,0.2024,0.0710,0.0002
lfw,all,rgb,rgb/Rita_Grande_0002.ppm,0.2254,0.1947,0.1828,0.3464,0.1557,0.0001
lfw,all,rgb,rgb/Rita_Grande_0003.ppm,0.2802,0.3494,0.1774,0.1506,0.0421,0.0964
lfw,all,rgb,rgb/Rita_Moreno_0001.ppm,0.3445,0.3721,0.0539,0.0292,0.2864,0.0322
lfw,all,rgb,rgb/Rita_Moreno_0002.ppm,0.3674,0.3850,0.0178,0.0060,0.1698,0.0010
lfw,all,rgb,rgb/Rita_Wilson_0001.ppm,0.2732,0.2879,0.1216,0.1022,0.2181,0.0030
lfw,all,rgb,rgb/Rita_Wilson_0002.ppm,0.2690,0.2684,0.2061,0.1419,0.3812,0.0003
lfw,all,rgb,rgb/Rita_Wilson_0003.ppm,0.3212,0.2999,0.1290,0.0725,0.1908,0.0018
lfw,all,rgb,rgb/Rita_Wilson_0004.ppm,0.2475,0.2932,0.1425,0.1732,0.2390,0.0004
lfw,all,rgb,rgb/Rob_Lowe_0001.ppm,0.1651,0.2375,0.2496,0.3054,0.1289,0.0002
lfw,all,rgb,rgb/Rob_Lowe_0002.ppm,0.3093,0.2824,0.1124,0.0740,0.0035,0.0000
lfw,all,rgb,rgb/Rob_Lowe_0003.ppm,0.3566,0.3024,0.1056,0.0503,0.0043,0.0357
lfw,all,rgb,rgb/Rob_Lowe_0004.ppm,0.2312,0.2103,0.2487,0.2351,0.0363,0.0001
lfw,all,rgb,rgb/Rob_Marshall_0001.ppm,0.3532,0.3033,0.0680,0.0338,0.0695,0.0000
lfw,all,rgb,rgb/Rob_Marshall_0002.ppm,0.2420,0.2334,0.1949,0.2102,0.0453,0.0000
lfw,all,rgb,rgb/Rob_Marshall_0003.ppm,0.3155,0.3376,0.0588,0.0753,0.0869,0.0000
lfw,all,rgb,rgb/Rob_Marshall_0004.ppm,0.3129,0.3237,0.1209,0.0543,0.0242,0.0000
lfw,all,rgb,rgb/Rob_Marshall_0005.ppm,0.2967,0.3365,0.0608,0.0914,0.0009,0.0001
lfw,all,rgb,rgb/Rob_Marshall_0006.ppm,0.2836,0.2973,0.1701,0.1478,0.0209,0.0000
lfw,all,rgb,rgb/Rob_Moore_0001.ppm,0.2089,0.1642,0.3436,0.1223,0.0049,0.0401
lfw,all,rgb,rgb/Rob_Morrow_0001.ppm,0.3061,0.3275,0.0995,0.0760,0.0284,0.0005
lfw,all,rgb,rgb/Rob_Niedermayer_0001.ppm,0.3196,0.3396,0.0595,0.0554,0.0063,0.0002
lfw,all,rgb,rgb/Rob_Ramsay_0001.ppm,0.2715,0.2724,0.1605,0.0872,0.1589,0.1478
lfw,all,rgb,rgb/Rob_Schneider_0001.ppm,0.3309,0.2688,0.2075,0.0657,0.0008,0.1001
lfw,all,rgb,rgb/Rob_Schneider_0002.ppm,0.1128,0.1160,0.5722,0.4111,0.1212,0.0037
lfw,all,rgb,rgb/Robbie_Coltrane_0001.ppm,0.2624,0.2727,0.1891,0.1969,0.0023,0.0001
lfw,all,rgb,rgb/Robbie_Fowler_0001.ppm,0.3164,0.3436,0.1317,0.1245,0.1820,0.0037
lfw,all,rgb,rgb/Robbie_Fowler_0002.ppm,0.3159,0.3494,0.0881,0.1093,0.1332,0.0110
lfw,all,rgb,rgb/Robbie_Mc_Ewen_0001.ppm,0.2360,0.2824,0.1353,0.1265,0.0659,0.0004
lfw,all,rgb,rgb/Robbie_Naish_0001.ppm,0.2861,0.3141,0.1380,0.1340,0.1534,0.0000
lfw,all,rgb,rgb/Robbie_Williams_0001.ppm,0.3145,0.2937,0.1145,0.0853,0.0030,0.0000
lfw,all,rgb,rgb/Robbie_Williams_0002.ppm,0.3518,0.3643,0.0701,0.0294,0.0494,0.0000
lfw,all,rgb,rgb/Robbie_Williams_0003.ppm,0.3101,0.3129,0.2727,0.1340,0.0116,0.1047
lfw,all,rgb,rgb/Robby_Ginepri_0001.ppm,0.3148,0.2853,0.0890,0.0396,0.1451,0.0203
lfw,all,rgb,rgb/Robby_Ginepri_0002.ppm,0.3780,0.3838,0.0175,0.0085,0.0838,0.0084
lfw,all,rgb,rgb/Robert_Altman_0001.ppm,0.1816,0.1228,0.3516,0.3511,0.0628,0.0000
lfw,all,rgb,rgb/Robert_Beck_0001.ppm,0.1742,0.1223,0.5687,0.3663,0.0058,0.0060
lfw,all,rgb,rgb/Robert_Blackwill_0001.ppm,0.1099,0.1638,0.4882,0.3608,0.0012,0.0000
lfw,all,rgb,rgb/Robert_Blackwill_0002.ppm,0.0903,0.0725,0.5158,0.4969,0.0013,0.0000
lfw,all,rgb,rgb/Robert_Blake_0001.ppm,0.3633,0.3445,0.0596,0.0337,0.1013,0.5061
lfw,all,rgb,rgb/Robert_Blake_0002.ppm,0.3365,0.3532,0.0272,0.0337,0.0048,0.0000
lfw,all,rgb,rgb/Robert_Blake_0003.ppm,0.2041,0.1983,0.3138,0.2211,0.0038,0.0000
lfw,all,rgb,rgb/Robert_Blake_0004.ppm,0.3670,0.3512,0.0623,0.0218,0.0032,0.0021
lfw,all,rgb,rgb/Robert_Blake_0005.ppm,0.2809,0.2903,0.1201,0.0958,0.0157,0.0005
lfw,all,rgb,rgb/Robert_Blake_0006.ppm,0.3577,0.3571,0.0484,0.0127,0.0059,0.0002
lfw,all,rgb,rgb/Robert_Blake_0007.ppm,0.2477,0.3080,0.1678,0.0965,0.0065,0.0000
lfw,all,rgb,rgb/Robert_Blake_0008.ppm,0.4175,0.4250,0.0122,0.0063,0.0160,0.2866
lfw,all,rgb,rgb/Robert_Bonner_0001.ppm,0.3551,0.3669,0.0775,0.0598,0.0095,0.0001
lfw,all,rgb,rgb/Robert_Bonner_0002.ppm,0.1567,0.0995,0.4649,0.3262,0.0066,0.0000
lfw,all,rgb,rgb/Robert_Bonner_0003.ppm,0.3602,0.3486,0.1433,0.0686,0.0951,0.0000
lfw,all,rgb,rgb/Robert_Bullock_0001.ppm,0.0872,0.0497,0.5472,0.4614,0.0017,0.0000
lfw,all,rgb,rgb/Robert_Bullock_0002.ppm,0.1306,0.1079,0.5324,0.5027,0.4045,0.0000
lfw,all,rgb,rgb/Robert_DeFraites_0001.ppm,0.2760,0.2693,0.0814,0.1280,0.0786,0.0002
lfw,all,rgb,rgb/Robert_DeFraites_0002.ppm,0.3320,0.3178,0.0781,0.0686,0.0106,0.0001
lfw,all,rgb,rgb/Robert_De_Niro_0001.ppm,0.0768,0.0497,0.7070,0.5646,0.0137,0.0005
lfw,all,rgb,rgb/Robert_De_Niro_0002.ppm,0.1705,0.1360,0.5232,0.3446,0.0643,0.0021
lfw,all,rgb,rgb/Robert_De_Niro_0003.ppm,0.1813,0.0991,0.4994,0.3216,0.0262,0.0001
lfw,all,rgb,rgb/Robert_De_Niro_0004.ppm,0.1954,0.1588,0.3477,0.2982,0.0117,0.0002
lfw,all,rgb,rgb/Robert_De_Niro_0005.ppm,0.1238,0.0878,0.6280,0.5310,0.0738,0.0677
lfw,all,rgb,rgb/Robert_De_Niro_0006.ppm,0.1898,0.1677,0.3755,0.2563,0.0587,0.0001
lfw,all,rgb,rgb/Robert_Douglas_0001.ppm,0.2836,0.3157,0.1384,0.1642,0.1604,0.0017
lfw,all,rgb,rgb/Robert_Downey_Jr_0001.ppm,0.2974,0.3099,0.1376,0.1328,0.0049,0.0001
lfw,all,rgb,rgb/Robert_Durst_0001.ppm,0.2276,0.2688,0.2401,0.2260,0.0228,0.0001
lfw,all,rgb,rgb/Robert_Duvall_0001.ppm,0.3107,0.3536,0.1427,0.0679,0.0069,0.0001
lfw,all,rgb,rgb/Robert_Duvall_0002.ppm,0.3501,0.3651,0.0313,0.0144,0.0760,0.0000
lfw,all,rgb,rgb/Robert_Duvall_0003.ppm,0.1751,0.3815,0.2902,0.2958,0.0328,0.0001
lfw,all,rgb,rgb/Robert_Duvall_0004.ppm,0.3057,0.3532,0.0709,0.0631,0.1228,0.0001
lfw,all,rgb,rgb/Robert_Duvall_0005.ppm,0.1718,0.1952,0.3325,0.2810,0.0292,0.0000
lfw,all,rgb,rgb/Robert_Duvall_0006.ppm,0.0923,0.2474,0.2815,0.4746,0.0157,0.0000
lfw,all,rgb,rgb/Robert_Duvall_0007.ppm,0.2583,0.3207,0.2381,0.1564,0.0263,0.0000
lfw,all,rgb,rgb/Robert_Duvall_0008.ppm,0.3746,0.4299,0.0201,0.0230,0.1871,0.0008
lfw,all,rgb,rgb/Robert_Ehrlich_0001.ppm,0.3474,0.3680,0.0440,0.0122,0.3755,0.0004
lfw,all,rgb,rgb/Robert_Ehrlich_0002.ppm,0.4469,0.3186,0.0983,0.0586,0.1229,0.0003
lfw,all,rgb,rgb/Robert_Evans_0001.ppm,0.1740,0.1703,0.2669,0.2670,0.0072,0.0000
lfw,all,rgb,rgb/Robert_Evans_0002.ppm,0.2051,0.1557,0.3299,0.1999,0.0537,0.0001
lfw,all,rgb,rgb/Robert_Evans_0003.ppm,0.3144,0.2996,0.0956,0.6090,0.0178,0.0000
lfw,all,rgb,rgb/Robert_F_Kennedy_Jr_0001.ppm,0.3388,0.3881,0.0485,0.0294,0.0380,0.3586
lfw,all,rgb,rgb/Robert_Fico_0001.ppm,0.2884,0.2786,0.1331,0.0441,0.0183,0.0000
lfw,all,rgb,rgb/Robert_Fico_0002.ppm,0.2646,0.3119,0.1309,0.1293,0.0519,0.0002
lfw,all,rgb,rgb/Robert_Flodquist_0001.ppm,0.1633,0.2026,0.4164,0.4861,0.1427,0.0017
lfw,all,rgb,rgb/Robert_Gallo_0001.ppm,0.2303,0.2544,0.2135,0.2909,0.0953,0.0009
lfw,all,rgb,rgb/Robert_Gordon_Card_0001.ppm,0.3597,0.3580,0.0376,0.0156,0.0094,0.0006
lfw,all,rgb,rgb/Robert_Hanssen_0001.ppm,0.2467,0.2976,0.1434,0.1408,0.0826,0.0026
lfw,all,rgb,rgb/Robert_Horan_0001.ppm,0.1379,0.1505,0.4560,0.4929,0.1237,0.0001
lfw,all,rgb,rgb/Robert_Horan_0002.ppm,0.0742,0.1040,0.5571,0.5156,0.0324,0.0003
lfw,all,rgb,rgb/Robert_Hyatt_0001.ppm,0.2467,0.2879,0.1474,0.2522,0.0130,0.0301
lfw,all,rgb,rgb/Robert_Kipkoech_Cheruiyot_0001.ppm,0.4176,0.3519,0.0124,0.0172,0.0060,0.0021
lfw,all,rgb,rgb/Robert_Kocharian_0001.ppm,0.3293,0.3936,0.0765,0.0639,0.0034,0.0001
lfw,all,rgb,rgb/Robert_Kocharian_0002.ppm,0.2993,0.3950,0.1321,0.1380,0.0020,0.0025
lfw,all,rgb,rgb/Robert_Kocharian_0003.ppm,0.1489,0.0879,0.5432,0.3666,0.0079,0.0004
lfw,all,rgb,rgb/Robert_Kocharian_0004.ppm,0.2049,0.1893,0.2368,0.1963,0.0090,0.0185
lfw,all,rgb,rgb/Robert_Kocharian_0005.ppm,0.0450,0.0961,0.6122,0.6769,0.0042,0.0000
lfw,all,rgb,rgb/Robert_Korzeniowski_0001.ppm,0.2313,0.2299,0.1799,0.1442,0.2034,0.0000
lfw,all,rgb,rgb/Robert_Lange_0001.ppm,0.2669,0.3208,0.1338,0.1684,0.0058,0.0015
lfw,all,rgb,rgb/Robert_Lee_Yates_Jr_0001.ppm,0.3715,0.3577,0.0843,0.0308,0.0195,0.0003
lfw,all,rgb,rgb/Robert_Marshall_0001.ppm,0.3520,0.3779,0.0328,0.0162,0.0031,0.0000
lfw,all,rgb,rgb/Robert_McKee_0001.ppm,0.1637,0.0961,0.4810,0.3215,0.0056,0.0000
lfw,all,rgb,rgb/Robert_Morvillo_0001.ppm,0.1187,0.1243,0.5661,0.4232,0.0056,0.0002
lfw,all,rgb,rgb/Robert_Mueller_0001.ppm,0.2999,0.3627,0.1092,0.0933,0.0279,0.0334
lfw,all,rgb,rgb/Robert_Mueller_0002.ppm,0.2874,0.2505,0.2687,0.2158,0.0834,0.0063
lfw,all,rgb,rgb/Robert_Mueller_0003.ppm,0.2526,0.2823,0.2489,0.1982,0.0020,0.0001
lfw,all,rgb,rgb/Robert_Mueller_0004.ppm,0.3546,0.3821,0.1183,0.0628,0.0106,0.0019
lfw,all,rgb,rgb/Robert_Mueller_0005.ppm,0.3720,0.3367,0.0914,0.0203,0.1569,0.0127
lfw,all,rgb,rgb/Robert_Mugabe_0001.ppm,0.0876,0.1186,0.5605,0.4977,0.1063,0.0063
lfw,all,rgb,rgb/Robert_Mugabe_0002.ppm,0.1597,0.2162,0.3109,0.3597,0.0338,0.1035
lfw,all,rgb,rgb/Robert_Nardelli_0001.ppm,0.2628,0.2864,0.1689,0.1577,0.0129,0.0000
lfw,all,rgb,rgb/Robert_Nillson_0001.ppm,0.2689,0.2914,0.0811,0.0901,0.0011,0.0027
lfw,all,rgb,rgb/Robert_Pollack_0001.ppm,0.2575,0.2808,0.1930,0.1210,0.0091,0.0004
